Customer ID,Customer Name,FirstOrder,LastOrder,OrderCount,TotalSales,AvgOrderValue,FirstOrderMonth,LastOrderMonth,DaysSinceLastOrder,RepeatCustomer,FirstOrderYearMonth,SortMonth
CC-12475,Cindy Chapman,"Saturday, 16 May 2015","Wednesday, 21 November 2018",13,1659.438,127.6490769,May 2015,Nov 2018,2578,Repeat Buyer,01/05/2015 12:00:00 AM,201505
DW-13195,David Wiener,"Sunday, 18 January 2015","Monday, 22 October 2018",9,1080.751,120.0834444,Jan 2015,Oct 2018,2608,Repeat Buyer,01/01/2015 12:00:00 AM,201501
BG-11740,Bruce Geld,"Monday, 23 March 2015","Saturday, 3 November 2018",7,1006.356,143.7651429,Mar 2015,Nov 2018,2596,Repeat Buyer,01/03/2015 12:00:00 AM,201503
LB-16795,Laurel Beltran,"Thursday, 23 April 2015","Tuesday, 31 July 2018",24,4985.676,207.7365,Apr 2015,Jul 2018,2691,Repeat Buyer,01/04/2015 12:00:00 AM,201504
EH-14185,Evan Henry,"Friday, 22 May 2015","Sunday, 16 September 2018",8,923.884,115.4855,May 2015,Sep 2018,2644,Repeat Buyer,01/05/2015 12:00:00 AM,201505
TS-21505,Tony Sayre,"Sunday, 20 December 2015","Wednesday, 19 December 2018",14,2243.274,160.2338571,Dec 2015,Dec 2018,2550,Repeat Buyer,01/12/2015 12:00:00 AM,201512
PR-18880,Patrick Ryan,"Saturday, 5 September 2015","Saturday, 24 November 2018",12,1840.178,153.3481667,Sep 2015,Nov 2018,2575,Repeat Buyer,01/09/2015 12:00:00 AM,201509
LC-17050,Liz Carlisle,"Saturday, 31 January 2015","Tuesday, 6 November 2018",9,2095.064,232.7848889,Jan 2015,Nov 2018,2593,Repeat Buyer,01/01/2015 12:00:00 AM,201501
CS-12490,Cindy Schnelling,"Tuesday, 12 January 2016","Wednesday, 1 November 2017",8,970.1105,121.2638125,Jan 2016,Nov 2017,2963,Repeat Buyer,01/01/2016 12:00:00 AM,201601
DH-13075,Dave Hallsten,"Saturday, 21 November 2015","Wednesday, 28 March 2018",18,3487.198,193.7332222,Nov 2015,Mar 2018,2816,Repeat Buyer,01/11/2015 12:00:00 AM,201511
JO-15145,Jack O'Briant,"Tuesday, 6 January 2015","Saturday, 3 November 2018",13,3254.949,250.3806923,Jan 2015,Nov 2018,2596,Repeat Buyer,01/01/2015 12:00:00 AM,201501
AH-10690,Anna Häberlin,"Thursday, 2 April 2015","Wednesday, 15 November 2017",23,7888.294,342.9693043,Apr 2015,Nov 2017,2949,Repeat Buyer,01/04/2015 12:00:00 AM,201504
HJ-14875,Heather Jas,"Wednesday, 13 April 2016","Sunday, 26 August 2018",6,358.1,59.68333333,Apr 2016,Aug 2018,2665,Repeat Buyer,01/04/2016 12:00:00 AM,201604
MH-17455,Mark Hamilton,"Saturday, 11 July 2015","Friday, 13 July 2018",9,2146.694,238.5215556,Jul 2015,Jul 2018,2709,Repeat Buyer,01/07/2015 12:00:00 AM,201507
SC-20020,Sam Craven,"Tuesday, 3 March 2015","Thursday, 10 November 2016",17,3362.9636,197.8213882,Mar 2015,Nov 2016,3319,Repeat Buyer,01/03/2015 12:00:00 AM,201503
SU-20665,Stephanie Ulpright,"Monday, 5 December 2016","Monday, 10 December 2018",18,2595.364,144.1868889,Dec 2016,Dec 2018,2559,Repeat Buyer,01/12/2016 12:00:00 AM,201612
RB-19330,Randy Bradley,"Tuesday, 17 November 2015","Tuesday, 23 October 2018",6,1008.196,168.0326667,Nov 2015,Oct 2018,2607,Repeat Buyer,01/11/2015 12:00:00 AM,201511
NC-18535,Nick Crebassa,"Thursday, 23 July 2015","Monday, 24 December 2018",15,8241.739,549.4492667,Jul 2015,Dec 2018,2545,Repeat Buyer,01/07/2015 12:00:00 AM,201507
MF-17665,Maureen Fritzler,"Wednesday, 30 December 2015","Saturday, 4 November 2017",8,937.039,117.129875,Dec 2015,Nov 2017,2960,Repeat Buyer,01/12/2015 12:00:00 AM,201512
RM-19750,Roland Murray,"Tuesday, 6 March 2018","Tuesday, 6 March 2018",2,98.35,49.175,Mar 2018,Mar 2018,2838,Repeat Buyer,01/03/2018 12:00:00 AM,201803
VM-21835,Vivian Mathis,"Sunday, 22 March 2015","Tuesday, 4 September 2018",8,380.69,47.58625,Mar 2015,Sep 2018,2656,Repeat Buyer,01/03/2015 12:00:00 AM,201503
EJ-13720,Ed Jacobs,"Tuesday, 27 January 2015","Saturday, 3 March 2018",8,2162.174,270.27175,Jan 2015,Mar 2018,2841,Repeat Buyer,01/01/2015 12:00:00 AM,201501
NC-18415,Nathan Cano,"Sunday, 3 May 2015","Monday, 19 November 2018",14,2218.99,158.4992857,May 2015,Nov 2018,2580,Repeat Buyer,01/05/2015 12:00:00 AM,201505
LS-17230,Lycoris Saunders,"Tuesday, 6 January 2015","Monday, 14 November 2016",6,368.88,61.48,Jan 2015,Nov 2016,3315,Repeat Buyer,01/01/2015 12:00:00 AM,201501
KE-16420,Katrina Edelman,"Monday, 8 June 2015","Tuesday, 4 December 2018",12,1453.2812,121.1067667,Jun 2015,Dec 2018,2565,Repeat Buyer,01/06/2015 12:00:00 AM,201506
DH-13675,Duane Huffman,"Wednesday, 12 August 2015","Tuesday, 15 November 2016",11,1043.096,94.82690909,Aug 2015,Nov 2016,3314,Repeat Buyer,01/08/2015 12:00:00 AM,201508
PF-19120,Peter Fuller,"Tuesday, 5 May 2015","Saturday, 17 September 2016",19,9062.864,476.9928421,May 2015,Sep 2016,3373,Repeat Buyer,01/05/2015 12:00:00 AM,201505
VT-21700,Valerie Takahito,"Saturday, 6 June 2015","Tuesday, 5 April 2016",9,1736.596,192.9551111,Jun 2015,Apr 2016,3538,Repeat Buyer,01/06/2015 12:00:00 AM,201506
MG-17695,Maureen Gnade,"Saturday, 26 December 2015","Friday, 23 June 2017",7,1342.282,191.7545714,Dec 2015,Jun 2017,3094,Repeat Buyer,01/12/2015 12:00:00 AM,201512
SP-20920,Susan Pistek,"Sunday, 22 November 2015","Sunday, 21 October 2018",14,3990.689,285.0492143,Nov 2015,Oct 2018,2609,Repeat Buyer,01/11/2015 12:00:00 AM,201511
CS-12175,Charles Sheldon,"Wednesday, 12 August 2015","Saturday, 12 May 2018",8,844.458,105.55725,Aug 2015,May 2018,2771,Repeat Buyer,01/08/2015 12:00:00 AM,201508
DK-12895,Dana Kaydos,"Tuesday, 8 March 2016","Thursday, 15 November 2018",15,4282.176,285.4784,Mar 2016,Nov 2018,2584,Repeat Buyer,01/03/2016 12:00:00 AM,201603
KM-16660,Khloe Miller,"Tuesday, 22 December 2015","Saturday, 15 December 2018",9,453.538,50.39311111,Dec 2015,Dec 2018,2554,Repeat Buyer,01/12/2015 12:00:00 AM,201512
AA-10645,Anna Andreadi,"Monday, 22 June 2015","Monday, 5 November 2018",18,5086.935,282.6075,Jun 2015,Nov 2018,2594,Repeat Buyer,01/06/2015 12:00:00 AM,201506
DD-13570,Dorothy Dickinson,"Tuesday, 31 March 2015","Monday, 19 November 2018",9,269.542,29.94911111,Mar 2015,Nov 2018,2580,Repeat Buyer,01/03/2015 12:00:00 AM,201503
AH-10465,Amy Hunt,"Sunday, 3 January 2016","Monday, 14 May 2018",8,2495.3916,311.92395,Jan 2016,May 2018,2769,Repeat Buyer,01/01/2016 12:00:00 AM,201601
EK-13795,Eileen Kiefer,"Wednesday, 18 March 2015","Friday, 16 November 2018",4,1303.478,325.8695,Mar 2015,Nov 2018,2583,Repeat Buyer,01/03/2015 12:00:00 AM,201503
CR-12820,Cyra Reiten,"Sunday, 24 January 2016","Saturday, 6 October 2018",7,1397.8724,199.6960571,Jan 2016,Oct 2018,2624,Repeat Buyer,01/01/2016 12:00:00 AM,201601
SG-20890,Susan Gilcrest,"Monday, 30 March 2015","Friday, 18 May 2018",5,47.946,9.5892,Mar 2015,May 2018,2765,Repeat Buyer,01/03/2015 12:00:00 AM,201503
AH-10585,Angele Hood,"Monday, 26 October 2015","Sunday, 9 December 2018",5,738.504,147.7008,Oct 2015,Dec 2018,2560,Repeat Buyer,01/10/2015 12:00:00 AM,201510
NF-18475,Neil Französisch,"Saturday, 14 March 2015","Sunday, 23 July 2017",4,377.162,94.2905,Mar 2015,Jul 2017,3064,Repeat Buyer,01/03/2015 12:00:00 AM,201503
BS-11365,Bill Shonely,"Monday, 4 May 2015","Tuesday, 20 June 2017",9,10501.653,1166.850333,May 2015,Jun 2017,3097,Repeat Buyer,01/05/2015 12:00:00 AM,201505
SH-20635,Stefanie Holloman,"Wednesday, 16 December 2015","Saturday, 26 November 2016",2,2096.392,1048.196,Dec 2015,Nov 2016,3303,Repeat Buyer,01/12/2015 12:00:00 AM,201512
RD-19720,Roger Demir,"Monday, 20 July 2015","Sunday, 9 December 2018",20,1419.737,70.98685,Jul 2015,Dec 2018,2560,Repeat Buyer,01/07/2015 12:00:00 AM,201507
AG-10330,Alex Grayson,"Thursday, 3 August 2017","Saturday, 22 December 2018",9,660.972,73.44133333,Aug 2017,Dec 2018,2547,Repeat Buyer,01/08/2017 12:00:00 AM,201708
GR-14560,Georgia Rosenberg,"Thursday, 19 November 2015","Saturday, 21 November 2015",5,1284.38,256.876,Nov 2015,Nov 2015,3674,Repeat Buyer,01/11/2015 12:00:00 AM,201511
VS-21820,Vivek Sundaresam,"Wednesday, 7 January 2015","Wednesday, 23 May 2018",8,1055.981,131.997625,Jan 2015,May 2018,2760,Repeat Buyer,01/01/2015 12:00:00 AM,201501
TM-21490,Tony Molinari,"Friday, 30 March 2018","Wednesday, 22 August 2018",4,1094.678,273.6695,Mar 2018,Aug 2018,2669,Repeat Buyer,01/03/2018 12:00:00 AM,201803
TS-21430,Tom Stivers,"Thursday, 30 July 2015","Wednesday, 11 July 2018",7,2054.14,293.4485714,Jul 2015,Jul 2018,2711,Repeat Buyer,01/07/2015 12:00:00 AM,201507
DB-13360,Dennis Bolton,"Thursday, 19 November 2015","Tuesday, 10 April 2018",6,1081.466,180.2443333,Nov 2015,Apr 2018,2803,Repeat Buyer,01/11/2015 12:00:00 AM,201511
NR-18550,Nick Radford,"Sunday, 7 June 2015","Sunday, 3 June 2018",13,2367.277,182.0982308,Jun 2015,Jun 2018,2749,Repeat Buyer,01/06/2015 12:00:00 AM,201506
CS-11860,Cari Schnelling,"Saturday, 2 May 2015","Saturday, 21 July 2018",7,537.632,76.80457143,May 2015,Jul 2018,2701,Repeat Buyer,01/05/2015 12:00:00 AM,201505
MF-18250,Monica Federle,"Tuesday, 15 September 2015","Sunday, 23 December 2018",12,1758.3,146.525,Sep 2015,Dec 2018,2546,Repeat Buyer,01/09/2015 12:00:00 AM,201509
LW-17125,Liz Willingham,"Friday, 11 September 2015","Friday, 8 June 2018",5,1259.04,251.808,Sep 2015,Jun 2018,2744,Repeat Buyer,01/09/2015 12:00:00 AM,201509
AR-10345,Alex Russell,"Wednesday, 30 December 2015","Monday, 10 September 2018",5,1055.694,211.1388,Dec 2015,Sep 2018,2650,Repeat Buyer,01/12/2015 12:00:00 AM,201512
KS-16300,Karen Seio,"Wednesday, 13 January 2016","Saturday, 10 March 2018",4,88.472,22.118,Jan 2016,Mar 2018,2834,Repeat Buyer,01/01/2016 12:00:00 AM,201601
AB-10015,Aaron Bergman,"Wednesday, 18 February 2015","Friday, 10 November 2017",6,886.156,147.6926667,Feb 2015,Nov 2017,2954,Repeat Buyer,01/02/2015 12:00:00 AM,201502
LR-17035,Lisa Ryan,"Monday, 7 September 2015","Monday, 20 August 2018",12,1879.306,156.6088333,Sep 2015,Aug 2018,2671,Repeat Buyer,01/09/2015 12:00:00 AM,201509
SS-20410,Shahid Shariari,"Saturday, 30 May 2015","Tuesday, 11 September 2018",12,3056.807,254.7339167,May 2015,Sep 2018,2649,Repeat Buyer,01/05/2015 12:00:00 AM,201505
JM-15580,Jill Matthias,"Friday, 14 April 2017","Sunday, 30 December 2018",7,303.948,43.42114286,Apr 2017,Dec 2018,2539,Repeat Buyer,01/04/2017 12:00:00 AM,201704
JK-15325,Jason Klamczynski,"Saturday, 21 November 2015","Sunday, 18 March 2018",4,383.812,95.953,Nov 2015,Mar 2018,2826,Repeat Buyer,01/11/2015 12:00:00 AM,201511
ML-18265,Muhammed Lee,"Tuesday, 31 May 2016","Friday, 21 September 2018",3,162.232,54.07733333,May 2016,Sep 2018,2639,Repeat Buyer,01/05/2016 12:00:00 AM,201605
FC-14245,Frank Carlisle,"Monday, 13 June 2016","Sunday, 21 October 2018",14,3418.742,244.1958571,Jun 2016,Oct 2018,2609,Repeat Buyer,01/06/2016 12:00:00 AM,201606
TH-21115,Thea Hudgings,"Wednesday, 23 September 2015","Friday, 2 November 2018",9,2942.772,326.9746667,Sep 2015,Nov 2018,2597,Repeat Buyer,01/09/2015 12:00:00 AM,201509
JK-16090,Juliana Krohn,"Thursday, 21 April 2016","Sunday, 2 December 2018",9,3747.668,416.4075556,Apr 2016,Dec 2018,2567,Repeat Buyer,01/04/2016 12:00:00 AM,201604
SB-20185,Sarah Brown,"Sunday, 20 September 2015","Monday, 25 June 2018",12,6410.996,534.2496667,Sep 2015,Jun 2018,2727,Repeat Buyer,01/09/2015 12:00:00 AM,201509
BG-11035,Barry Gonzalez,"Thursday, 5 November 2015","Sunday, 2 December 2018",12,2798.948,233.2456667,Nov 2015,Dec 2018,2567,Repeat Buyer,01/11/2015 12:00:00 AM,201511
BW-11065,Barry Weirich,"Monday, 25 May 2015","Friday, 1 June 2018",3,385.516,128.5053333,May 2015,Jun 2018,2751,Repeat Buyer,01/05/2015 12:00:00 AM,201505
MG-18205,Mitch Gastineau,"Tuesday, 10 April 2018","Tuesday, 10 April 2018",2,16.739,8.3695,Apr 2018,Apr 2018,2803,Repeat Buyer,01/04/2018 12:00:00 AM,201804
DO-13645,Doug O'Connell,"Monday, 7 November 2016","Tuesday, 4 December 2018",11,1267.316,115.2105455,Nov 2016,Dec 2018,2565,Repeat Buyer,01/11/2016 12:00:00 AM,201611
BP-11050,Barry Pond,"Monday, 12 October 2015","Monday, 8 October 2018",7,983.42,140.4885714,Oct 2015,Oct 2018,2622,Repeat Buyer,01/10/2015 12:00:00 AM,201510
TS-21655,Trudy Schmidt,"Saturday, 6 February 2016","Sunday, 6 May 2018",14,3368.094,240.5781429,Feb 2016,May 2018,2777,Repeat Buyer,01/02/2016 12:00:00 AM,201602
EM-14200,Evan Minnotte,"Tuesday, 20 December 2016","Wednesday, 25 July 2018",4,366.822,91.7055,Dec 2016,Jul 2018,2697,Repeat Buyer,01/12/2016 12:00:00 AM,201612
AO-10810,Anthony O'Donnell,"Wednesday, 16 August 2017","Wednesday, 16 August 2017",1,161.28,161.28,Aug 2017,Aug 2017,3040,One-time Buyer,01/08/2017 12:00:00 AM,201708
MH-17440,Mark Haberlin,"Wednesday, 4 February 2015","Tuesday, 19 December 2017",9,400.016,44.44622222,Feb 2015,Dec 2017,2915,Repeat Buyer,01/02/2015 12:00:00 AM,201502
SS-20515,Shirley Schmidt,"Tuesday, 14 July 2015","Saturday, 26 August 2017",6,613.4,102.2333333,Jul 2015,Aug 2017,3030,Repeat Buyer,01/07/2015 12:00:00 AM,201507
LD-16855,Lela Donovan,"Monday, 26 June 2017","Monday, 26 June 2017",1,5.304,5.304,Jun 2017,Jun 2017,3091,One-time Buyer,01/06/2017 12:00:00 AM,201706
VP-21760,Victoria Pisteka,"Sunday, 6 September 2015","Tuesday, 16 October 2018",14,3360.526,240.0375714,Sep 2015,Oct 2018,2614,Repeat Buyer,01/09/2015 12:00:00 AM,201509
TC-21145,Theresa Coyne,"Saturday, 15 September 2018","Saturday, 15 September 2018",4,1038.26,259.565,Sep 2018,Sep 2018,2645,Repeat Buyer,01/09/2018 12:00:00 AM,201809
IM-15055,Ionia McGrath,"Friday, 23 January 2015","Thursday, 16 November 2017",2,48.4,24.2,Jan 2015,Nov 2017,2948,Repeat Buyer,01/01/2015 12:00:00 AM,201501
AR-10570,Anemone Ratner,"Friday, 14 July 2017","Friday, 14 July 2017",2,88.15,44.075,Jul 2017,Jul 2017,3073,Repeat Buyer,01/07/2017 12:00:00 AM,201707
CM-12715,Craig Molinari,"Saturday, 7 March 2015","Tuesday, 1 March 2016",13,3984.4524,306.4963385,Mar 2015,Mar 2016,3573,Repeat Buyer,01/03/2015 12:00:00 AM,201503
FW-14395,Fred Wasserman,"Tuesday, 22 March 2016","Tuesday, 2 January 2018",3,79.75,26.58333333,Mar 2016,Jan 2018,2901,Repeat Buyer,01/03/2016 12:00:00 AM,201603
LC-16960,Lindsay Castell,"Tuesday, 23 February 2016","Friday, 20 October 2017",7,3246.626,463.8037143,Feb 2016,Oct 2017,2975,Repeat Buyer,01/02/2016 12:00:00 AM,201602
HE-14800,Harold Engle,"Monday, 30 January 2017","Tuesday, 18 December 2018",8,755.462,94.43275,Jan 2017,Dec 2018,2551,Repeat Buyer,01/01/2017 12:00:00 AM,201701
BD-11560,Brendan Dodson,"Monday, 30 May 2016","Tuesday, 27 March 2018",4,320.54,80.135,May 2016,Mar 2018,2817,Repeat Buyer,01/05/2016 12:00:00 AM,201605
HD-14785,Harold Dahlen,"Monday, 11 May 2015","Tuesday, 22 November 2016",7,251.36,35.90857143,May 2015,Nov 2016,3307,Repeat Buyer,01/05/2015 12:00:00 AM,201505
CJ-11875,Carl Jackson,"Saturday, 30 December 2017","Saturday, 30 December 2017",1,16.52,16.52,Dec 2017,Dec 2017,2904,One-time Buyer,01/12/2017 12:00:00 AM,201712
RS-19870,Roy Skaria,"Wednesday, 7 June 2017","Tuesday, 11 December 2018",3,22.328,7.442666667,Jun 2017,Dec 2018,2558,Repeat Buyer,01/06/2017 12:00:00 AM,201706
SC-20845,Sung Chung,"Saturday, 11 November 2017","Saturday, 11 November 2017",1,14.112,14.112,Nov 2017,Nov 2017,2953,One-time Buyer,01/11/2017 12:00:00 AM,201711
RE-19405,Ricardo Emerson,"Tuesday, 29 December 2015","Tuesday, 29 December 2015",1,48.36,48.36,Dec 2015,Dec 2015,3636,One-time Buyer,01/12/2015 12:00:00 AM,201512
SM-20905,Susan MacKendrick,"Wednesday, 3 May 2017","Wednesday, 3 May 2017",6,1043.041,173.8401667,May 2017,May 2017,3145,Repeat Buyer,01/05/2017 12:00:00 AM,201705
